CODE_ISO;GMDNR;GMDNAME;AREA_HA;ACODE;ACAT;ANAME;E_CNTR;N_CNTR
FR;FR_01288;Péron;2606;T_6621;4;Genève (CH/FR);2482700;1116700
FR;FR_01308;Pougny;767;T_6621;4;Genève (CH/FR);2485000;1111400
FR;FR_01313;Prévessin-Moëns;1206;T_6621;3;Genève (CH/FR);2494600;1123800
FR;FR_01354;Saint-Genis-Pouilly;986;T_6621;4;Genève (CH/FR);2491800;1123400
FR;FR_01360;Saint-Jean-de-Gonville;1222;T_6621;4;Genève (CH/FR);2484400;1119500
FR;FR_01397;Sauverny;182;T_6621;4;Genève (CH/FR);2497600;1129800
FR;FR_01399;Ségny;327;T_6621;4;Genève (CH/FR);2494800;1127800
FR;FR_01401;Sergy;976;T_6621;4;Genève (CH/FR);2488200;1124500
FR;FR_01419;Thoiry;2893;T_6621;4;Genève (CH/FR);2486300;1122400
FR;FR_01435;Versonnex;585;T_6621;4;Genève (CH/FR);2496900;1128500
FR;FR_01436;Vesancy;1077;T_6621;4;Genève (CH/FR);2495700;1135300
FR;FR_25148;La Chenalotte;494;T_6421;4;La Chaux-de-Fonds – Le Locle (CH/FR);2542900;1217700
FR;FR_25321;Villers-le-Lac;3035;T_6421;4;La Chaux-de-Fonds – Le Locle (CH/FR);2543100;1213500
FR;FR_68013;Attenschwiller;514;T_2701;4;Basel (CH/DE/FR);2602200;1268500
FR;FR_68021;Bartenheim;1302;T_2701;4;Basel (CH/DE/FR);2603700;1276200
FR;FR_68025;Bendorf;738;T_2701;4;Basel (CH/DE/FR);2587900;1259200
FR;FR_68027;Berentzwiller;611;T_2701;4;Basel (CH/DE/FR);2596100;1270000
FR;FR_68034;Bettlach;420;T_2701;4;Basel (CH/DE/FR);2598700;1262300
FR;FR_68035;Biederthal;412;T_2701;4;Basel (CH/DE/FR);2599800;1257800
FR;FR_68042;Blotzheim;1506;T_2701;4;Basel (CH/DE/FR);2604200;1272600
FR;FR_68049;Bouxwiller;637;T_2701;4;Basel (CH/DE/FR);2592600;1261400
FR;FR_68054;Brinckheim;342;T_2701;4;Basel (CH/DE/FR);2601400;1274500
FR;FR_68061;Buschwiller;412;T_2701;2;Basel (CH/DE/FR);2604400;1267300
FR;FR_68075;Durmenach;573;T_2701;4;Basel (CH/DE/FR);2592400;1263900
FR;FR_68080;Emlingen;247;T_2701;4;Basel (CH/DE/FR);2588800;1275200
FR;FR_68087;Feldbach;506;T_2701;4;Basel (CH/DE/FR);2586300;1264800
FR;FR_68090;Ferrette;194;T_2701;4;Basel (CH/DE/FR);2590700;1260300
FR;FR_68092;Fislis;745;T_2701;4;Basel (CH/DE/FR);2595700;1262500
FR;FR_68094;Folgensbourg;687;T_2701;4;Basel (CH/DE/FR);2600200;1265300
FR;FR_68096;Franken;628;T_2701;4;Basel (CH/DE/FR);2593500;1271600
FR;FR_68103;Geispitzen;609;T_2701;4;Basel (CH/DE/FR);2601400;1281000
FR;FR_68120;Hagenthal-le-Bas;647;T_2701;4;Basel (CH/DE/FR);2603100;1264300
FR;FR_68121;Hagenthal-le-Haut;502;T_2701;4;Basel (CH/DE/FR);2601200;1263100
FR;FR_68124;Hausgauen;583;T_2701;4;Basel (CH/DE/FR);2590700;1272500
FR;FR_68126;Hégenheim;703;T_2701;2;Basel (CH/DE/FR);2606500;1267800
FR;FR_68131;Heiwiller;204;T_2701;4;Basel (CH/DE/FR);2591300;1274700
FR;FR_68132;Helfrantzkirch;637;T_2701;4;Basel (CH/DE/FR);2598100;1272600
FR;FR_68135;Hésingue;907;T_2701;2;Basel (CH/DE/FR);2605900;1269900
FR;FR_68148;Hundsbach;406;T_2701;4;Basel (CH/DE/FR);2592300;1272000
FR;FR_68149;Huningue;288;T_2701;2;Basel (CH/DE/FR);2610700;1270800
FR;FR_68158;Jettingen;636;T_2701;4;Basel (CH/DE/FR);2595400;1271600
FR;FR_68160;Kappelen;518;T_2701;4;Basel (CH/DE/FR);2600200;1273600
FR;FR_68163;Kembs;1640;T_2701;4;Basel (CH/DE/FR);2604600;1281000
FR;FR_68168;Knoeringue;479;T_2701;4;Basel (CH/DE/FR);2597200;1268000
FR;FR_68169;Koestlach;816;T_2701;4;Basel (CH/DE/FR);2587400;1262400
FR;FR_68170;Koetzingue;521;T_2701;4;Basel (CH/DE/FR);2596500;1277500
FR;FR_68182;Leymen;1168;T_2701;4;Basel (CH/DE/FR);2603400;1261000
FR;FR_68183;Liebenswiller;390;T_2701;4;Basel (CH/DE/FR);2600800;1261100
FR;FR_68186;Ligsdorf;1004;T_2701;4;Basel (CH/DE/FR);2589600;1257200
FR;FR_68187;Linsdorf;342;T_2701;4;Basel (CH/DE/FR);2597500;1262700
FR;FR_68190;Lucelle;1038;T_6711;4;Delémont (CH/FR);2587700;1254100
FR;FR_68194;Lutter;862;T_2701;4;Basel (CH/DE/FR);2594900;1256300
FR;FR_68197;Magstatt-le-Bas;336;T_2701;4;Basel (CH/DE/FR);2598000;1276500
FR;FR_68198;Magstatt-le-Haut;390;T_2701;4;Basel (CH/DE/FR);2596600;1275100
FR;FR_68207;Michelbach-le-Bas;501;T_2701;4;Basel (CH/DE/FR);2602000;1271400
FR;FR_68208;Michelbach-le-Haut;742;T_2701;4;Basel (CH/DE/FR);2599900;1268000
FR;FR_68221;Muespach;1140;T_2701;4;Basel (CH/DE/FR);2595000;1266500
FR;FR_68222;Muespach-le-Haut;690;T_2701;4;Basel (CH/DE/FR);2597700;1265500
FR;FR_68232;Neuwiller;386;T_2701;4;Basel (CH/DE/FR);2605600;1263700
FR;FR_68238;Niffer;876;T_2701;4;Basel (CH/DE/FR);2604400;1284900
FR;FR_68240;Illtal;1194;T_2701;4;Basel (CH/DE/FR);2589500;1268100
FR;FR_68248;Oltingue;1334;T_2701;4;Basel (CH/DE/FR);2597000;1259800
FR;FR_68254;Petit-Landau;1748;T_2701;4;Basel (CH/DE/FR);2605200;1287100
FR;FR_68259;Raedersdorf;733;T_2701;4;Basel (CH/DE/FR);2593500;1257700
FR;FR_68263;Ranspach-le-Bas;452;T_2701;4;Basel (CH/DE/FR);2600500;1270700
FR;FR_68264;Ranspach-le-Haut;447;T_2701;4;Basel (CH/DE/FR);2598500;1269900
FR;FR_68265;Rantzwiller;529;T_2701;4;Basel (CH/DE/FR);2594900;1277600
FR;FR_68273;Riespach;762;T_2701;4;Basel (CH/DE/FR);2588700;1265000
FR;FR_68284;Roppentzwiller;406;T_2701;4;Basel (CH/DE/FR);2591700;1265200
FR;FR_68286;Rosenau;633;T_2701;4;Basel (CH/DE/FR);2607700;1276400
FR;FR_68297;Saint-Louis;1706;T_2701;2;Basel (CH/DE/FR);2607600;1272400
FR;FR_68309;Sierentz;1322;T_2701;4;Basel (CH/DE/FR);2602100;1279000
FR;FR_68312;Sondersdorf;849;T_2701;4;Basel (CH/DE/FR);2592000;1258400
FR;FR_68325;Steinsoultz;405;T_2701;4;Basel (CH/DE/FR);2593000;1267500
FR;FR_68327;Stetten;437;T_2701;4;Basel (CH/DE/FR);2598500;1274800
FR;FR_68333;Tagsdorf;251;T_2701;4;Basel (CH/DE/FR);2589600;1274400
FR;FR_68341;Uffheim;433;T_2701;4;Basel (CH/DE/FR);2599900;1277000
FR;FR_68347;Vieux-Ferrette;668;T_2701;4;Basel (CH/DE/FR);2589900;1262000
FR;FR_68349;Village-Neuf;680;T_2701;2;Basel (CH/DE/FR);2609700;1273200
FR;FR_68353;Wahlbach;626;T_2701;4;Basel (CH/DE/FR);2593000;1275400
FR;FR_68355;Waldighofen;413;T_2701;4;Basel (CH/DE/FR);2590800;1266300
FR;FR_68357;Waltenheim;236;T_2701;4;Basel (CH/DE/FR);2598800;1278200
FR;FR_68362;Wentzwiller;476;T_2701;4;Basel (CH/DE/FR);2602600;1266300
FR;FR_68363;Werentzhouse;454;T_2701;4;Basel (CH/DE/FR);2594200;1263200
FR;FR_68380;Wolschwiller;1021;T_2701;4;Basel (CH/DE/FR);2597600;1256200
FR;FR_68382;Zaessingue;513;T_2701;4;Basel (CH/DE/FR);2595000;1274300
FR;FR_74008;Ambilly;123;T_6621;2;Genève (CH/FR);2506200;1116700
FR;FR_74009;Andilly;611;T_6621;4;Genève (CH/FR);2494100;1103000
FR;FR_74012;Annemasse;494;T_6621;2;Genève (CH/FR);2507700;1116200
FR;FR_74015;Arbusigny;1221;T_6621;4;Genève (CH/FR);2504700;1104600
FR;FR_74016;Archamps;1072;T_6621;4;Genève (CH/FR);2499500;1108600
FR;FR_74018;Arenthon;1146;T_6621;4;Genève (CH/FR);2514900;1105700
FR;FR_74021;Arthaz-Pont-Notre-Dame;595;T_6621;4;Genève (CH/FR);2509600;1112700
FR;FR_74025;Ballaison;1326;T_6621;4;Genève (CH/FR);2515700;1127500
FR;FR_74031;Beaumont;973;T_6621;4;Genève (CH/FR);2498000;1105900
FR;FR_74037;Boëge;1609;T_6621;4;Genève (CH/FR);2518700;1119100
FR;FR_74040;Bonne;861;T_6621;4;Genève (CH/FR);2513500;1113900
FR;FR_74043;Bons-en-Chablais;1897;T_6621;4;Genève (CH/FR);2516900;1124100
FR;FR_74044;Bossey;390;T_6621;4;Genève (CH/FR);2502100;1111700
FR;FR_74048;Brenthonne;843;T_6621;4;Genève (CH/FR);2519500;1124700
FR;FR_74050;Burdignin;981;T_6621;4;Genève (CH/FR);2521800;1120500
FR;FR_74052;Cernex;1271;T_6621;4;Genève (CH/FR);2491600;1102200
FR;FR_74059;La Chapelle-Rambaud;428;T_6621;4;Genève (CH/FR);2507200;1103000
FR;FR_74066;Chavannaz;320;T_6621;4;Genève (CH/FR);2489900;1100800
FR;FR_74069;Chênex;543;T_6621;4;Genève (CH/FR);2488000;1106700
FR;FR_74070;Chens-sur-Léman;1088;T_6621;4;Genève (CH/FR);2509700;1129400
FR;FR_74071;Chessenaz;530;T_6621;4;Genève (CH/FR);2481400;1099900
FR;FR_74074;Chevrier;530;T_6621;4;Genève (CH/FR);2481900;1107800
FR;FR_74077;Clarafond-Arcine;1699;T_6621;4;Genève (CH/FR);2480600;1103700
FR;FR_74082;Collonges-sous-Salève;616;T_6621;4;Genève (CH/FR);2501200;1110200
FR;FR_74086;Contamine-Sarzin;684;T_6621;4;Genève (CH/FR);2487100;1097700
FR;FR_74087;Contamine-sur-Arve;678;T_6621;4;Genève (CH/FR);2514900;1109700
FR;FR_74088;Copponex;924;T_6621;4;Genève (CH/FR);2494100;1100100
FR;FR_74090;Cornier;677;T_6621;4;Genève (CH/FR);2511200;1104800
FR;FR_74094;Cranves-Sales;1367;T_6621;4;Genève (CH/FR);2512300;1116700
FR;FR_74101;Dingy-en-Vuache;723;T_6621;4;Genève (CH/FR);2484900;1105200
FR;FR_74105;Douvaine;1058;T_6621;4;Genève (CH/FR);2512100;1128900
FR;FR_74118;Étrembières;536;T_6621;2;Genève (CH/FR);2505000;1113900
FR;FR_74121;Excenevex;666;T_6621;4;Genève (CH/FR);2515500;1133300
FR;FR_74122;Faucigny;493;T_6621;4;Genève (CH/FR);2517300;1107700
FR;FR_74124;Feigères;775;T_6621;4;Genève (CH/FR);2494300;1107400
FR;FR_74126;Fessy;853;T_6621;4;Genève (CH/FR);2521600;1124900
FR;FR_74128;Fillinges;1170;T_6621;4;Genève (CH/FR);2515900;1113400
FR;FR_74133;Gaillard;391;T_6621;2;Genève (CH/FR);2504900;1115200
FR;FR_74139;Habère-Lullin;883;T_6621;4;Genève (CH/FR);2524600;1120600
FR;FR_74140;Habère-Poche;1195;T_6621;4;Genève (CH/FR);2525500;1123000
FR;FR_74144;Jonzier-Épagny;713;T_6621;4;Genève (CH/FR);2487800;1103800
FR;FR_74145;Juvigny;264;T_6621;4;Genève (CH/FR);2511400;1118900
FR;FR_74150;Loisin;780;T_6621;4;Genève (CH/FR);2512500;1126000
FR;FR_74153;Lucinges;763;T_6621;4;Genève (CH/FR);2514400;1116400
FR;FR_74156;Lully;484;T_6621;4;Genève (CH/FR);2520500;1127400
FR;FR_74158;Machilly;591;T_6621;4;Genève (CH/FR);2514000;1123100
FR;FR_74162;Marcellaz;416;T_6621;4;Genève (CH/FR);2516400;1111000
FR;FR_74168;Marlioz;812;T_6621;4;Genève (CH/FR);2489200;1098200
FR;FR_74171;Massongy;988;T_6621;4;Genève (CH/FR);2514200;1130800
FR;FR_74174;Mégevette;2166;T_6621;4;Genève (CH/FR);2528500;1117800
FR;FR_74177;Menthonnex-en-Bornes;854;T_6621;4;Genève (CH/FR);2502600;1101700
FR;FR_74180;Messery;924;T_6621;4;Genève (CH/FR);2512200;1133300
FR;FR_74184;Minzier;876;T_6621;4;Genève (CH/FR);2487900;1101400
FR;FR_74185;Monnetier-Mornex;1150;T_6621;4;Genève (CH/FR);2505200;1111900
FR;FR_74193;La Muraz;1420;T_6621;4;Genève (CH/FR);2503900;1108300
FR;FR_74197;Nangy;432;T_6621;4;Genève (CH/FR);2512500;1111500
FR;FR_74199;Nernier;183;T_6621;4;Genève (CH/FR);2512800;1135000
FR;FR_74201;Neydens;703;T_6621;4;Genève (CH/FR);2496800;1108300
FR;FR_74209;Peillonnex;641;T_6621;4;Genève (CH/FR);2518200;1109500
FR;FR_74211;Pers-Jussy;1863;T_6621;4;Genève (CH/FR);2508700;1106200
FR;FR_74216;Présilly;860;T_6621;4;Genève (CH/FR);2495700;1104600
FR;FR_74220;Reignier-Esery;2506;T_6621;4;Genève (CH/FR);2509000;1110000
FR;FR_74226;Saint-André-de-Boëge;1250;T_6621;4;Genève (CH/FR);2518400;1116200
FR;FR_74228;Saint-Blaise;253;T_6621;4;Genève (CH/FR);2495600;1102500
FR;FR_74229;Saint-Cergues;1251;T_6621;4;Genève (CH/FR);2514100;1120500
FR;FR_74240;Saint-Jean-de-Tholome;1232;T_6621;4;Genève (CH/FR);2520700;1107100
FR;FR_74243;Saint-Julien-en-Genevois;1061;T_6621;4;Genève (CH/FR);2494900;1110600
FR;FR_74259;Le Sappey;1368;T_6621;4;Genève (CH/FR);2501100;1104900
FR;FR_74260;Savigny;1026;T_6621;4;Genève (CH/FR);2484900;1103000
FR;FR_74261;Saxel;562;T_6621;4;Genève (CH/FR);2520100;1121900
FR;FR_74262;Scientrier;721;T_6621;4;Genève (CH/FR);2513300;1108200
FR;FR_74263;Sciez;2040;T_6621;4;Genève (CH/FR);2518500;1130900
FR;FR_74284;La Tour;776;T_6621;4;Genève (CH/FR);2522100;1109600
FR;FR_74285;Usinens;745;T_6621;4;Genève (CH/FR);2476900;1097100
FR;FR_74288;Valleiry;687;T_6621;4;Genève (CH/FR);2486500;1108200
FR;FR_74291;Vanzy;562;T_6621;4;Genève (CH/FR);2479200;1099300
FR;FR_74293;Veigy-Foncenex;1303;T_6621;4;Genève (CH/FR);2509700;1124900
FR;FR_74296;Vers;595;T_6621;4;Genève (CH/FR);2490600;1105000
FR;FR_74298;Vétraz-Monthoux;710;T_6621;2;Genève (CH/FR);2509200;1115000
FR;FR_74301;Villard;738;T_6621;4;Genève (CH/FR);2523700;1118300
FR;FR_74304;Ville-en-Sallaz;334;T_6621;4;Genève (CH/FR);2521500;1110900
FR;FR_74305;Ville-la-Grand;451;T_6621;2;Genève (CH/FR);2509100;1117700
FR;FR_74309;Viry;2591;T_6621;4;Genève (CH/FR);2490700;1108500
FR;FR_74311;Viuz-en-Sallaz;2095;T_6621;4;Genève (CH/FR);2520300;1113000
FR;FR_74313;Vovray-en-Bornes;649;T_6621;4;Genève (CH/FR);2499500;1102000
FR;FR_74314;Vulbens;1245;T_6621;4;Genève (CH/FR);2483800;1107500
FR;FR_74315;Yvoire;313;T_6621;4;Genève (CH/FR);2514800;1135200
IT;IT_012027;Cadegliano-Viconago;1024;T_5192;3;Lugano (CH/IT);2708000;1091600
IT;IT_012056;Cremenaga;453;T_5192;4;Lugano (CH/IT);2705400;1093200
IT;IT_012059;Cugliate-Fabiasco;655;T_5192;3;Lugano (CH/IT);2707000;1088800
IT;IT_012086;Lavena Ponte Tresa;414;T_5192;3;Lugano (CH/IT);2710300;1090500
IT;IT_012097;Marchirolo;550;T_5192;3;Lugano (CH/IT);2708500;1088700
IT;IT_013003;Albavilla;1039;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2735700;1074600
IT;IT_013004;Albese con Cassano;796;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2734000;1074400
IT;IT_013006;Alserio;199;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2737300;1071400
IT;IT_013007;Alzate Brianza;760;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2735700;1069200
IT;IT_013009;Anzano del Parco;325;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2737600;1070100
IT;IT_013021;Bene Lario;559;T_5192;4;Lugano (CH/IT);2734100;1098400
IT;IT_013026;Blevio;374;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2729700;1077400
IT;IT_013030;Brienno;619;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2730600;1086000
IT;IT_013032;Brunate;203;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2729000;1075800
IT;IT_013040;Campione d'Italia;93;T_5192;4;Lugano (CH/IT);2718600;1092300
IT;IT_013044;Carate Urio;556;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2729800;1082500
IT;IT_013047;Carlazzo;1274;T_5192;4;Lugano (CH/IT);2733000;1101500
IT;IT_013053;Casnate con Bernate;523;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2727200;1068800
IT;IT_013062;Cavargna;1496;T_5192;4;Lugano (CH/IT);2728500;1107400
IT;IT_013065;Cernobbio;1044;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2726500;1079700
IT;IT_013071;Claino con Osteno;857;T_5192;4;Lugano (CH/IT);2728700;1096400
IT;IT_013075;Como;3520;T_5250;1;Como – Chiasso – Mendrisio (IT/CH);2727700;1073700
IT;IT_013077;Corrido;620;T_5192;4;Lugano (CH/IT);2730400;1101800
IT;IT_013085;Cusino;966;T_5192;4;Lugano (CH/IT);2734200;1105300
IT;IT_013087;Dizzasco;361;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2729700;1089800
IT;IT_013098;Faggeto Lario;1609;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2734700;1079800
IT;IT_013110;Grandate;283;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2725800;1070200
IT;IT_013119;Laglio;464;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2731200;1083300
IT;IT_013129;Lipomo;230;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2730800;1072300
IT;IT_013135;Luisago;216;T_5250;3;Como – Chiasso – Mendrisio (IT/CH);2724700;1068900
IT;IT_013144;Maslianico;128;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2725100;1078200
IT;IT_013152;Moltrasio;767;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2728300;1081600
IT;IT_013154;Montano Lucino;524;T_5250;3;Como – Chiasso – Mendrisio (IT/CH);2723700;1072300
IT;IT_013157;Montorfano;351;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2732700;1071400
IT;IT_013161;Nesso;1136;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2734800;1084500
IT;IT_013170;Orsenigo;446;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2735000;1071100
IT;IT_013184;Pigra;454;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2730600;1091600
IT;IT_013186;Pognana Lario;383;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2734100;1082600
IT;IT_013189;Porlezza;1579;T_5192;4;Lugano (CH/IT);2731800;1097700
IT;IT_013197;Rodero;253;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2715000;1075900
IT;IT_013199;Ronago;211;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2720100;1076600
IT;IT_013204;San Bartolomeo Val Cavargna;1051;T_5192;4;Lugano (CH/IT);2733000;1106500
IT;IT_013206;San Fermo della Battaglia;577;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2724200;1074200
IT;IT_013207;San Nazzaro Val Cavargna;1298;T_5192;4;Lugano (CH/IT);2730900;1107500
IT;IT_013211;Schignano;1014;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2728600;1086600
IT;IT_013222;Tavernerio;1192;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2732200;1074900
IT;IT_013223;Torno;566;T_5250;4;Como – Chiasso – Mendrisio (IT/CH);2731300;1078700
IT;IT_013233;Val Rezzo;659;T_5192;4;Lugano (CH/IT);2728400;1103500
IT;IT_013234;Valsolda;2448;T_5192;4;Lugano (CH/IT);2725000;1100100
IT;IT_013245;Villa Guardia;788;T_5250;3;Como – Chiasso – Mendrisio (IT/CH);2723200;1070400
IT;IT_013251;Colverde;853;T_5250;2;Como – Chiasso – Mendrisio (IT/CH);2721400;1073800
IT;IT_103060;Re;2721;T_5113;4;Locarno (CH/IT);2687200;1111400
IT;IT_103079;Valle Cannobina;5527;T_5113;4;Locarno (CH/IT);2690400;1105900
LI;LI_7001;Vaduz;1728;T_3271;1;Vaduz – Buchs (LI/CH);2758300;1223800
LI;LI_7002;Triesen;2646;T_3271;2;Vaduz – Buchs (LI/CH);2760600;1216700
LI;LI_7003;Balzers;1972;T_3271;4;Vaduz – Buchs (LI/CH);2756900;1214900
LI;LI_7004;Triesenberg;2972;T_3271;4;Vaduz – Buchs (LI/CH);2761000;1221700
LI;LI_7005;Schaan;2695;T_3271;1;Vaduz – Buchs (LI/CH);2756600;1226600
LI;LI_7006;Planken;536;T_3271;4;Vaduz – Buchs (LI/CH);2760600;1227800
LI;LI_7007;Eschen;1039;T_3271;4;Vaduz – Buchs (LI/CH);2759300;1229700
LI;LI_7008;Mauren;747;T_3271;4;Vaduz – Buchs (LI/CH);2760400;1231600
LI;LI_7009;Gamprin;617;T_3271;4;Vaduz – Buchs (LI/CH);2756400;1231000
LI;LI_7010;Ruggell;739;T_3271;4;Vaduz – Buchs (LI/CH);2758600;1235100
LI;LI_7011;Schellenberg;356;T_3271;4;Vaduz – Buchs (LI/CH);2760400;1234100
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
